Run,Surface,Tile,Tile_38,Average_A,Stdv_A,Average_0,Stdv_0,Average_2,Stdv_2,Average_3,Stdv_3,Average_4,Stdv_4,Average_5,Stdv_5,Average_1,Stdv_1
180409_M05945_0002_000000000-BMMFJ_SubTile%PF.csv,Bottom,16,35,57,40.65300316909769,7,24.723261706770966,87,4.085505846855607,83,7.7126016988890616,87,4.188601043095995,93,1.2366077520613101,78,9.274949668759646
180409_M05945_0002_000000000-BMMFJ_SubTile%PF.csv,Bottom,17,36,56,40.18568014714805,10,21.320071635561042,88,3.977646732098922,83,7.103777082230214,87,3.9546242873929085,93,1.2259455566713136,79,9.274949668759646
180409_M05945_0002_000000000-BMMFJ_SubTile%PF.csv,Bottom,18,37,57,40.65300316909769,7,23.573342557618826,87,3.937787810370967,81,7.96442708331441,87,4.293934072908573,92,1.228896091761162,77,9.527089382322675
180409_M05945_0002_000000000-BMMFJ_SubTile%PF.csv,Bottom,19,38,55,39.66806720216597,6,21.56098404660259,85,4.691585439582217,78,9.707378439059749,84,5.0689039231621384,92,1.7087636600222351,74,11.339867397487176
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,1,1,54,39.364394515292055,0,0.0,89,3.215616899429369,89,3.958980345648243,84,5.985188819669817,94,0.6841674549282352,90,3.154894731710645
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,2,2,55,39.96943276499625,0,0.0,89,3.4094196956637206,89,3.72180760543205,85,5.547535302185475,93,0.757040292538604,90,3.247453365449329
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,3,3,57,40.94169295745136,0,0.0,89,3.288588574877498,90,3.2525182814963185,87,4.185067848841675,94,0.7208967806849964,90,3.154459903684087
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,4,4,56,40.47495796442811,0,0.0,89,3.5416394334464947,90,3.2626245252659616,87,4.199182788909594,94,0.7718449849879597,90,3.1190375216929334
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,5,5,57,40.76763422127902,0,0.0,89,3.6851386559504444,90,2.943920288775949,88,3.9836945772997083,94,0.6626558086126568,90,3.5520816362546173
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,6,6,58,41.491632355880576,4,14.373989364401723,89,3.603077483560092,90,2.7932900199947857,88,3.6657700176750323,94,0.5306367622697841,90,3.1834620662139703
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,7,7,58,41.6839963961657,0,0.0,89,3.6951753662924203,90,2.6454920634708996,89,3.039191733098217,93,0.5254931504352539,90,3.5276684147527875
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,8,8,58,41.30375285612676,0,0.0,88,4.012668553011042,90,3.0392945539153544,88,3.379585423263643,93,0.6002866374325908,89,3.856834384279945
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,9,9,57,40.65300316909769,0,0.0,87,4.27741701220448,89,3.1544599036840864,87,3.782746567989076,93,0.6070358560717917,88,4.0764302950764755
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,10,10,58,41.21488404286329,0,0.0,87,4.15739709641549,90,2.779999111821512,88,3.222746449002188,93,0.5724946403010089,88,4.268749491621899
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,11,11,58,41.491632355880576,0,0.0,88,4.042300340634742,90,2.9345863391911564,88,3.1369151544774896,93,0.48237378930870783,89,3.882357831519603
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,12,12,58,41.491632355880576,0,0.0,88,4.122939274096518,90,2.8931592369536747,88,3.169053393094541,93,0.6002866374325908,89,3.9537795985429685
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,13,13,58,41.491632355880576,0,0.0,88,3.909469352390929,90,2.8893636836803087,88,3.293574522626545,93,0.5441153979806137,89,3.8781155889506445
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,14,14,59,41.88078318274385,0,0.0,88,3.9845380171202467,90,2.623623814581457,89,3.193234341875049,94,0.5819061417522274,89,3.634539385288028
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,15,15,57,41.12041936664665,0,0.0,87,4.253619454493882,90,2.97774092477656,88,3.5048571538136977,93,0.7794323014474128,88,3.9056078004337973
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,16,16,57,40.65300316909769,0,0.0,87,4.258454030164388,89,3.1912087745982247,87,3.587453481957237,93,0.7594284381946702,88,3.8809442659051068
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,17,17,57,41.12041936664665,0,0.0,87,4.175176495123541,90,2.844868795506892,88,3.6473626688156227,93,0.7333484229623015,89,3.80383172636082
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,18,18,57,41.12041936664665,0,0.0,87,4.408496597441929,90,2.8458329944145992,87,3.7903646137707443,93,0.7624031007305921,89,3.8777618592478107
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Top,19,19,55,39.96943276499625,9,28.747978728803446,85,4.9751095141354025,89,3.375454041500577,85,4.598687746964654,93,0.757638034670845,88,3.862165678882581
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,1,20,53,39.09248293754469,0,0.0,90,3.1009534353977006,90,3.5893456117291014,84,6.354423516327195,94,0.8174201154169595,91,2.6610022143238603
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,2,21,51,38.4042821686448,0,0.0,88,3.482269414383158,88,4.288946459026396,80,7.609166070209249,93,1.1242421117976942,91,2.3888171106069778
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,3,22,55,40.119266637808266,0,0.0,90,2.796725500541165,90,3.1115519969789958,85,5.271897135593981,94,0.7139558185345752,91,2.587296177270071
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,4,23,55,40.119266637808266,0,0.0,89,3.281071791162978,90,3.27730693416725,85,5.211077186512111,94,0.6815156331083815,91,2.615244954653293
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,5,24,56,40.581878824037815,0,0.0,89,3.0969696237580555,90,2.9666643547408573,85,5.0224348747401315,94,0.83332578840707,91,2.867920101126806
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,6,25,56,40.59830319388019,0,0.0,89,3.1273824937162296,90,2.9261603281635082,86,4.706944385032288,94,0.6268476537300526,91,2.647047168178613
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,7,26,58,41.58792559812951,0,0.0,90,3.1535900677641484,91,2.5568971250508454,88,3.9615384615384617,94,0.5499084248221312,91,2.237601106221217
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,8,27,56,40.43375927228247,0,0.0,89,3.39934634239519,91,2.893633331055498,87,3.942636008842923,94,0.5811276716488368,91,2.8588178511708016
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,9,28,54,39.364394515292055,0,0.0,87,4.3574825669172395,89,3.5813110381136513,82,5.93754476781628,93,1.006542652979989,89,3.1190375216929334
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,10,29,55,39.50527390952589,0,0.0,87,4.189935029992178,89,3.3481153718487473,83,5.443768491092856,93,0.891080493249869,90,3.2470309324894346
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,11,30,57,40.94169295745136,0,0.0,89,3.145750721123863,90,2.7312146762350547,87,4.185067848841675,94,0.6653827987707188,90,2.7666443551086073
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,12,31,58,41.491632355880576,0,0.0,90,3.0742971806588346,91,2.3576045130132663,88,3.5493144600182545,94,0.5811276716488368,91,2.4088314876309775
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,13,32,57,41.12041936664665,9,28.747978728803446,90,2.788866755113585,91,2.3206592885660062,88,3.8347909071780104,94,0.5097510021579122,91,2.7537230067320153
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,14,33,57,41.12041936664665,9,28.747978728803446,89,3.083208205669246,91,2.6548090277714707,87,3.8922240793694893,94,0.7327308662860667,91,2.796725500541165
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,15,34,57,40.76763422127902,9,28.747978728803446,89,3.364463688644671,91,2.687164021809934,86,4.317468302648984,94,0.8152018749220434,91,2.7161054988591267
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,16,35,58,41.30375285612676,0,0.0,90,3.1190375216929334,91,2.643417167415626,87,3.6740333027966923,94,0.735197980560468,91,2.455083469507637
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,17,36,57,40.76763422127902,0,0.0,88,3.5935470286213844,91,2.6010444246043614,87,3.999260286632602,94,0.7612146306382264,90,3.103164454170876
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,18,37,58,41.40853374205209,4,14.373989364401723,89,3.197221015541813,91,2.6434171674156266,87,4.106568558473581,94,0.7240297671137684,91,2.7266907139712537
180409_M05948_0002_000000000-BMMDK_SubTile%PF.csv,Bottom,19,38,57,41.063636251825315,0,0.0,89,3.2347563793923038,90,3.152284863844921,87,4.088517620282558,94,0.6297297271042018,91,2.858817851170802
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,1,1,61,43.39994879669278,0,0.0,89,2.918650119236377,89,3.3717945708862347,91,2.4615384615384617,94,0.5220359211227785,89,3.676567254438036
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,2,2,61,43.18178628387977,0,0.0,88,3.247030932489435,90,3.4318767136623336,90,2.561954228212444,93,0.6828428313140943,87,4.516089207311461
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,3,3,60,42.49705872175156,0,0.0,87,4.074747419103724,88,3.714428915372125,90,2.7769656932591844,93,0.8484000866968888,87,5.036764698520062
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,4,4,61,43.18178628387977,9,28.747978728803446,88,3.4728024206610497,88,3.660863346118983,91,2.6300493841967323,93,0.7011598746078334,86,4.896738927715084
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,5,5,60,42.96768811819205,0,0.0,88,3.542026730668217,89,3.6213056478756496,90,2.8887150354808306,93,0.6425391008741065,86,5.097674232321557
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,6,6,60,42.92888175679503,0,0.0,88,3.4190621934353396,88,3.8236144464161463,90,2.4702370343586786,93,0.6815156331083817,86,5.152276522156801
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,7,7,61,43.18178628387977,0,0.0,90,2.5867659392939593,89,3.524556223220835,91,2.45431632823751,94,0.5873265422060535,89,3.685138655950444
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,8,8,61,43.39994879669278,0,0.0,89,2.919120073368597,89,3.360792250970568,91,2.469937593538819,94,0.6653827987707188,88,4.001371506983557
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,9,9,60,42.49705872175156,9,28.747978728803446,87,3.849001794597505,87,4.271640619275797,90,2.4582309509653526,93,0.7290145403834816,85,5.533536611864265
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,10,10,58,41.41121694527811,0,0.0,84,4.6214742984634265,84,5.164243424829201,88,3.2572177476523274,91,0.9543685741279067,81,6.4968072775092685
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,11,11,60,42.96768811819205,0,0.0,88,3.5315547973511756,87,4.22254709601351,90,2.975243016279033,93,0.6481509026267157,86,5.218149186520508
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,12,12,61,43.18178628387977,0,0.0,90,2.6527414191807384,89,3.624334762288909,91,2.3808903908526404,94,0.5580798744086809,89,3.88765412496226
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,13,13,61,43.18178628387977,0,0.0,89,2.8722216252357473,88,3.849001794597505,90,2.400690236050344,93,0.5441153979806137,88,4.400087291813992
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,14,14,60,42.71091455614387,0,0.0,89,2.8458329944145997,88,4.138878531762665,90,2.673561107228118,94,0.5645318792094297,89,3.6586144281145123
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,15,15,60,42.49705872175156,0,0.0,88,3.123432391453039,86,4.601246327253124,89,3.221828287602072,93,0.5669324508286905,87,4.2600643361512915
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,16,16,60,42.7577153531643,0,0.0,90,2.4517287649533874,88,4.029044075102938,90,2.8547168483097702,94,0.6173880054700813,89,3.405796720762267
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,17,17,60,42.551929059287865,0,0.0,90,2.5649318063971536,88,4.174519349216406,90,2.9321720850070645,93,0.5441153979806137,90,3.046057065918828
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,18,18,60,42.7577153531643,0,0.0,90,2.504864950949765,88,4.109609335312651,90,2.938471606909855,93,0.6181208104822956,89,3.2965043629713526
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Top,19,19,60,42.551929059287865,0,0.0,89,2.550451155657307,88,4.319858759058765,89,2.9394782775823836,93,0.6181208104822956,89,4.061597055927482
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,1,20,60,42.49705872175156,17,36.702962251247904,88,3.9537795985429685,87,4.534579833470569,90,2.8412119257634747,93,0.6425391008741066,85,6.068425557895118
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,2,21,59,42.35039026450117,9,28.747978728803446,87,4.081810835672904,88,4.139541335599368,90,2.6167982604883155,93,0.7095034893843859,85,6.279498289308796
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,3,22,59,41.88078318274385,17,37.06594525330038,87,4.438885412319595,86,5.110574314269731,89,3.2353447453558597,93,0.692715770046796,84,6.8968492438544295
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,4,23,59,42.35039026450117,7,22.710903195754724,88,3.4537905857406717,88,4.113946302981293,90,2.7553068751649716,94,0.6728250340783786,86,5.58608893366011
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,5,24,60,42.96768811819205,9,28.747978728803446,89,3.633784470047714,89,3.601935160419025,91,2.7456258919345764,94,0.4861131769700366,87,5.343611495369314
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,6,25,60,42.82003684673281,6,21.56098404660259,89,3.4889596595794625,89,4.158716695590578,90,2.730498361430592,94,0.6002866374325908,87,5.479479113750202
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,7,26,59,42.153159892099296,9,28.747978728803446,87,4.115946439054235,87,4.890011094547854,90,2.908872369413698,93,0.5811276716488368,85,6.273597428219157
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,8,27,60,42.551929059287865,6,21.848463833890627,89,3.3778914860652898,88,4.15739709641549,90,2.8213576823220468,94,0.6062896531393619,87,5.145083020388894
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,9,28,58,41.6839963961657,9,21.63063331298141,86,4.6784096813742595,84,6.219796705378836,88,3.2574448184984086,93,0.8741548333691123,82,8.01148010314403
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,10,29,58,41.77186719418811,7,24.723261706770966,87,4.337604732431807,86,5.41602560309064,89,3.0730745162212583,93,0.6592312078650923,84,6.555450930322248
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,11,30,58,41.6839963961657,8,26.73562021778721,87,4.280302285390716,85,5.857240837902788,88,3.299856550584869,93,0.692715770046796,84,6.31500488472507
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,12,31,59,42.08193066969348,15,33.55148997196463,88,3.424674446093876,87,4.9316313380382555,89,3.0721116227255165,93,0.6354546605560886,87,5.147481971286426
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,13,32,58,41.491632355880576,8,26.448140430499173,87,3.9714343516326496,86,5.1448164012401,88,3.3909468751455205,93,0.5987764799774591,86,5.364364457758747
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,14,33,59,42.153159892099296,6,21.56098404660259,89,3.046057065918828,88,4.268106752855684,90,2.8076923076923075,94,0.6085255168542595,88,4.3147750753216885
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,15,34,56,40.30164044083345,4,14.373989364401723,86,4.7569168468155025,82,7.494854201795579,86,4.452244962611625,92,0.886496453446794,83,6.8276851092165405
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,16,35,57,41.12041936664665,8,27.310579792363274,87,3.778140868535287,84,6.124228346453632,87,4.156160324031456,93,0.8626865928814168,85,5.801234436536273
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,17,36,59,41.960298696108765,8,25.585701068635068,89,2.948110924760355,86,5.152010275275391,89,3.592398285795574,93,0.5980199711725614,89,3.6209268304000717
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,18,37,59,41.960298696108765,16,34.973425566675175,89,2.8588178511708016,87,4.896738927715084,89,3.4915366820881126,93,0.662655808612657,88,4.204967993921473
180409_M05949_0002_000000000-BMMFV_SubTile%PF.csv,Bottom,19,38,57,41.12041936664665,8,25.585701068635068,88,3.50465103472107,84,6.499340475140302,87,4.137610721806379,93,0.6874678477192983,86,5.194964323360426
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,1,1,61,43.18178628387977,9,28.747978728803446,91,2.290314790183749,86,5.397759022884942,92,1.6480219450483502,93,1.2047138439908145,74,13.851455728144668
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,2,2,61,43.39994879669278,9,28.747978728803446,92,2.126325939912196,87,5.368198794664722,92,1.5764539639937842,93,0.9938698480107797,81,7.139603413346068
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,3,3,61,43.15089802078283,9,28.747978728803446,91,2.586765939293959,83,6.7387054314335755,91,2.1041660563984506,92,1.501169002754267,77,8.51642486348693
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,4,4,61,43.18178628387977,9,28.747978728803446,91,2.586765939293959,85,5.530561058712096,91,1.786289003035865,93,1.2673423499434406,80,7.238443322178814
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,5,5,60,42.96768811819205,9,28.747978728803446,91,2.57240820062005,84,6.086031590557348,91,1.9460170216420798,93,1.2797832546231973,79,7.44527358566709
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,6,6,61,43.39994879669278,0,0.0,91,2.320659288566006,87,4.302677253765217,91,2.1702670737947516,93,0.7972337870295827,84,5.862156889910099
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,7,7,60,42.96768811819205,9,28.747978728803446,91,2.455083469507637,87,4.524282904778296,91,2.0014787432704133,93,0.9515182882977827,83,6.077234949916642
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,8,8,60,42.96768811819205,8,25.298221281347036,91,2.1185703179370505,88,3.9308145663471405,91,1.8720143882519935,93,0.6653827987707188,85,5.15307518026305
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,9,9,60,42.96768811819205,9,28.747978728803446,91,2.393406580948669,87,4.507271978244829,91,2.2492602334174534,93,0.897156112438639,83,5.8267158231675085
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,10,10,60,42.96768811819205,9,28.747978728803446,91,2.345354103553713,88,3.9941658413460477,91,2.023530221225524,93,0.7388832065610783,85,5.074209243941676
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,11,11,60,42.7577153531643,0,0.0,91,2.1829869671542776,88,3.9982849546868433,91,2.0897042626470963,93,0.7265264288920797,85,4.951894789143191
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,12,12,60,42.551929059287865,8,25.873180855923103,90,2.752228178245822,86,4.687197635424111,90,2.2909650172054508,93,1.0221627361246224,84,5.1303983913845315
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,13,13,60,42.551929059287865,0,0.0,91,2.0333299601941937,88,3.467663674294941,91,2.4340411280456524,93,0.6354546605560886,86,4.4583116994975285
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,14,14,60,42.7577153531643,9,28.747978728803446,91,2.1798428103055056,88,3.446236093171293,90,2.4068442841787716,93,0.6404219975869111,85,4.849448089876417
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,15,15,60,42.551929059287865,6,19.26114574829831,91,2.216659704806667,87,4.158716695590578,90,2.4798000492022876,93,0.6781862744897544,86,4.363145314682636
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,16,16,60,42.49705872175156,0,0.0,91,2.029278152859663,88,3.831140901032815,90,2.671346977566975,93,0.4888989486415343,86,4.2854268634431785
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,17,17,60,42.551929059287865,6,19.26114574829831,91,1.9116278371205837,88,3.695546572819681,90,2.6460308558179793,93,0.6940215502255359,87,4.158716695590578
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,18,18,60,42.96768811819205,6,21.560984046602588,91,1.872477727372524,89,3.0487578707046934,91,2.1719704466916157,93,0.6010402932691716,88,3.8329307357022975
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Top,19,19,60,42.7577153531643,0,0.0,91,1.8907035582370695,89,3.2613629574446397,90,2.4485836988303085,93,0.6268476537300527,88,3.631518782742305
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,1,20,59,42.35039026450117,9,28.747978728803446,91,2.0548046676563256,90,3.1022802357588035,89,2.962287617533801,93,0.6425391008741065,84,16.998749247945067
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,2,21,60,42.96768811819205,9,28.747978728803446,92,1.6637835144604596,91,2.629368792488718,91,1.9403074239429905,94,0.580348157318547,90,2.6993877271538658
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,3,22,57,41.023028762987366,9,28.747978728803446,89,2.5531389540169016,87,3.5590260840104366,87,3.762356368525845,93,0.7718449849879597,87,3.647349038254869
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,4,23,59,41.88078318274385,9,28.747978728803446,90,2.283116297395917,88,3.4869932728710573,88,3.4889936834389546,93,0.5621210558988471,88,3.49955905511636
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,5,24,58,41.30375285612676,9,28.747978728803446,90,2.4037008503093262,88,3.334979017626794,87,4.100259769516414,93,0.6612880965072362,87,3.709994657227009
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,6,25,59,42.35039026450117,9,28.747978728803446,91,2.0852871496680367,89,3.209211707027329,89,3.2472109106469893,94,0.6173880054700812,89,3.3259176771323915
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,7,26,59,41.88078318274385,0,0.0,90,2.381916324564967,89,2.854496128592251,88,3.3308669376324564,93,0.6815156331083817,88,3.297752487341046
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,8,27,59,42.35039026450117,0,0.0,91,2.004795348551757,89,3.2385707020295076,89,3.430846842861336,94,0.6523280730534422,89,3.16617929972778
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,9,28,59,41.88078318274385,0,0.0,90,2.567604446286965,89,2.8765167168811256,88,3.3874551024339667,93,0.5580798744086809,88,3.4178583689064674
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,10,29,58,41.40853374205209,0,0.0,91,2.033329960194193,89,3.1168377629584074,88,3.6080121229410995,93,0.606289653139362,89,3.1666125184887486
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,11,30,59,41.960298696108765,9,28.747978728803446,91,1.9436506316151005,90,2.8303663962285635,89,3.1892942217889044,94,0.5432827802044131,90,2.611045441779936
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,12,31,56,40.43375927228247,9,28.747978728803446,89,2.662548260090582,88,3.3226165173341933,85,4.735144943202489,93,0.7037376769592012,88,3.1666125184887486
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,13,32,58,41.77186719418811,9,28.747978728803446,91,2.021150170317371,90,3.0996260670974336,89,3.3933453846327346,94,0.6181208104822956,89,2.97774092477656
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,14,33,57,41.12041936664665,0,0.0,90,2.3306863292670035,89,3.3985391842828037,87,4.019920809370436,93,0.7126865627423075,88,3.108905743916046
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,15,34,57,41.12041936664665,4,14.373989364401723,91,1.866607876793208,89,3.0528045977770186,88,3.762159772503841,93,0.6599175497562053,89,3.0595372486019823
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,16,35,58,41.58792559812951,9,28.747978728803446,91,2.338325054468829,88,3.5385395296285,87,4.060197913968199,93,0.7327308662860667,89,2.8846122190549264
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,17,36,57,41.12041936664665,0,0.0,91,2.324203183664775,89,3.6514837167011076,87,3.912693649857236,93,0.7671385692476573,89,2.997941680718231
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,18,37,58,41.58792559812951,0,0.0,91,2.0109439941478855,89,3.27730693416725,88,3.742448016975428,94,0.6502428421249414,89,2.850649097021312
180409_M05950_0002_000000000-BMNF2_SubTile%PF.csv,Bottom,19,38,57,40.94169295745136,0,0.0,91,2.1321241429072972,89,3.036585332262168,87,4.125974871355042,93,0.5949843171961516,89,2.973592046173192
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,1,1,58,41.52910625894406,0,0.0,88,5.1162078720862985,89,4.564429778667821,87,5.955455954106434,95,0.5246309789760831,87,5.062029500228116
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,2,2,57,41.35483311805553,0,0.0,88,5.36794325741385,88,4.902618208154144,86,6.545810349841697,95,0.6261250625345601,87,5.0990195135927845
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,3,3,55,40.46672158151134,0,0.0,87,6.324121522515998,88,5.039215215317022,85,7.3076923076923075,95,0.696625767818932,86,5.313491898847883
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,4,4,56,40.89281382128433,0,0.0,88,5.510434048414012,88,5.223404121574737,86,7.019520541963906,95,0.5873265422060536,87,5.182539007322016
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,5,5,56,40.74582459862878,0,0.0,88,5.335647646019098,88,5.30780929444275,85,6.8020402438746235,95,0.6748404905171792,87,5.30082686305625
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,6,6,57,41.507696742759514,0,0.0,89,4.594981457561725,89,4.886643704435746,87,5.963027109421213,95,0.5709109729786697,88,4.843504269398527
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,7,7,57,41.35483311805553,0,0.0,89,4.613453220450376,89,4.682512779045661,87,6.391562485489534,95,0.5499084248221312,89,4.656367235292334
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,8,8,56,40.74582459862878,0,0.0,88,5.012193636324416,88,5.31478255248951,86,7.0160424792760425,95,0.6122338114867302,88,4.666960602148119
180410_M05951_0002_000000000-BMLW2_SubTile%PF.csv,Top,9,9,55,40.66393433443886,0,0.0,88,5.49173215707467,88,5.702019953496181,85,7.7261754434033225,95,0.5564551842817881,87,5.4488518315860714
